user_id,card_number,expiry_date,cvv,same_billing_shipping,ip_risk_score,label,browser_Chrome,browser_Edge,browser_Firefox,browser_Safari,device_type_Desktop,device_type_Mobile,device_type_Tablet,time_of_day_Afternoon,time_of_day_Evening,time_of_day_Morning,time_of_day_Night
U1185,4616581292059224,02/30,156,1,0.23,0,0,1,0,0,0,0,1,1,0,0,0
U1186,4295596363723,04/32,942,1,0.83,1,0,0,1,0,0,0,1,0,0,1,0
U1187,630461549804,09/34,1331,1,0.0,0,0,0,1,0,0,0,1,0,1,0,0
U1188,4049832112216,03/28,548,1,0.13,0,0,1,0,0,0,0,1,0,0,0,1
U1189,4582686876401914,05/34,4880,1,0.27,0,0,0,0,1,1,0,0,0,0,1,0
U1190,6542006298778738,08/30,566,0,0.71,1,0,0,1,0,0,1,0,0,1,0,0
U1191,4419623421926221329,08/25,104,1,0.76,1,0,0,1,0,0,0,1,0,0,1,0
U1192,4831478911797269,01/30,812,0,0.71,1,0,0,1,0,1,0,0,0,0,1,0
U1193,213118003666024,05/25,053,1,1.0,1,1,0,0,0,0,0,1,1,0,0,0
U1194,3585386310505243,06/29,380,1,0.78,1,0,0,1,0,1,0,0,1,0,0,0
U1195,346929900768626,01/33,332,0,0.83,1,1,0,0,0,0,1,0,0,0,1,0
U1196,213189633761857,03/27,862,0,0.24,0,0,1,0,0,0,1,0,0,0,1,0
U1197,6513684101328233,02/29,921,1,0.2,0,0,1,0,0,0,0,1,0,0,0,1
U1198,4527918750677618,01/26,592,0,0.03,0,0,1,0,0,0,1,0,0,0,0,1
U1199,676388143197,06/27,976,0,0.74,1,0,0,0,1,0,1,0,1,0,0,0
U1200,2481596983845729,07/25,266,0,0.02,0,0,1,0,0,0,1,0,0,1,0,0
U1201,378629591257340,12/33,925,1,0.72,1,0,0,0,1,0,0,1,0,0,0,1
U1202,349460742990746,05/33,966,1,0.18,0,0,0,0,1,0,1,0,0,0,0,1
U1203,3517996708089742,10/33,859,1,0.25,0,0,1,0,0,0,0,1,0,1,0,0
U1204,3564183984167342,02/33,536,1,0.21,0,0,1,0,0,0,0,1,1,0,0,0
U1205,3564980445092864,06/25,2102,0,0.84,1,1,0,0,0,0,0,1,0,1,0,0
U1206,6011706648900823,11/29,458,1,0.28,0,1,0,0,0,0,0,1,0,0,0,1
U1207,2240889830574887,05/29,974,0,0.04,0,0,0,1,0,1,0,0,0,1,0,0
U1208,3585630275000306,03/31,661,0,0.81,1,0,0,1,0,0,1,0,0,0,1,0
U1209,3530564184937843,08/32,908,1,0.01,0,0,1,0,0,1,0,0,0,0,0,1
U1210,30018726001361,08/31,103,0,0.98,1,0,0,1,0,0,1,0,0,1,0,0
U1211,4442990674568652402,09/31,215,0,0.95,1,0,0,0,1,1,0,0,1,0,0,0
U1212,377256222190533,12/28,470,1,0.02,0,1,0,0,0,0,1,0,0,0,0,1
U1213,4476484559396521385,02/29,0712,1,0.17,0,0,0,1,0,0,1,0,0,0,0,1
U1214,4531290036221173274,09/33,648,0,0.93,1,0,0,0,1,0,1,0,0,0,0,1
U1215,4958558522942524,08/30,618,0,0.26,0,0,0,1,0,1,0,0,0,0,0,1
U1216,375917105080545,11/26,774,1,0.07,0,0,0,0,1,0,1,0,1,0,0,0
U1217,4353524784171594976,09/28,493,1,0.22,0,1,0,0,0,1,0,0,1,0,0,0
U1218,583788033186,01/29,113,1,0.17,0,1,0,0,0,0,0,1,1,0,0,0
U1219,4608788281521,06/33,730,0,0.99,1,1,0,0,0,0,0,1,0,1,0,0
U1220,4251521746535378015,01/34,156,1,0.15,0,1,0,0,0,1,0,0,0,1,0,0
U1221,4344671776296910,07/30,362,0,0.78,1,0,1,0,0,1,0,0,0,0,0,1
U1222,3566450999900100,05/34,857,0,0.94,1,0,0,1,0,0,1,0,1,0,0,0
U1223,4835211896845,03/30,464,1,0.96,1,1,0,0,0,0,1,0,0,0,0,1
U1224,3599795728575958,02/34,819,0,0.82,1,0,0,1,0,0,1,0,0,0,1,0
U1225,503821797894,07/26,488,0,0.73,1,1,0,0,0,0,0,1,0,1,0,0
U1226,4170598445143,10/28,728,1,0.04,0,0,0,1,0,1,0,0,0,1,0,0
U1227,6011123038856815,09/26,397,1,0.29,0,0,1,0,0,1,0,0,0,0,1,0
U1228,213145900992179,04/33,055,0,0.01,0,1,0,0,0,0,1,0,0,0,0,1
U1229,4693351588070533,06/27,601,0,0.8,1,0,0,0,1,0,1,0,0,0,1,0
U1230,2713910382974255,03/31,360,1,0.28,0,1,0,0,0,1,0,0,0,1,0,0
U1231,3585818104502432,02/33,615,0,0.93,1,0,1,0,0,0,1,0,0,0,0,1
U1232,3536627135896931,11/28,3900,0,0.78,1,0,0,1,0,0,1,0,0,0,0,1
U1233,4856154731566396,08/33,255,0,0.85,1,0,0,0,1,0,0,1,0,1,0,0
U1234,5464369028377270,10/25,896,0,0.78,1,1,0,0,0,1,0,0,0,1,0,0
U1235,4605342816441619,11/25,975,1,0.17,0,0,0,0,1,1,0,0,0,1,0,0
U1236,4584640510388027,08/33,042,0,0.81,1,0,1,0,0,1,0,0,0,0,0,1
U1237,36362814447183,02/35,953,1,0.01,0,0,0,0,1,0,0,1,0,0,1,0
U1238,676269067648,05/25,228,0,0.0,0,0,0,0,1,0,1,0,0,0,1,0
U1239,180098745513586,01/33,717,1,1.0,1,0,1,0,0,0,0,1,0,0,1,0
U1240,4068811640343988189,09/33,877,0,0.05,0,1,0,0,0,0,1,0,1,0,0,0
U1241,4833364770413099,07/25,153,1,0.21,0,0,1,0,0,0,0,1,0,0,1,0
U1242,180002826254201,10/29,231,1,0.76,1,0,0,1,0,0,0,1,0,0,1,0
U1243,3557720441007949,12/26,324,1,0.29,0,0,0,0,1,0,1,0,0,1,0,0
U1244,348109794122481,03/33,987,1,0.1,0,0,0,0,1,0,0,1,0,0,1,0
U1245,4496322517422409,10/29,326,0,0.27,0,0,1,0,0,0,0,1,1,0,0,0
U1246,5489003468616308,05/33,286,1,0.0,0,1,0,0,0,0,0,1,0,1,0,0
U1247,30202009536620,06/26,536,1,0.87,1,0,0,0,1,0,1,0,1,0,0,0
U1248,213105779500172,06/29,590,0,0.86,1,0,0,0,1,0,0,1,1,0,0,0
U1249,639073971306,12/32,211,1,0.29,0,0,0,0,1,0,0,1,0,0,1,0
U1250,4908716722103,08/29,4617,1,0.05,0,1,0,0,0,1,0,0,0,0,0,1
U1251,2712817074436025,02/29,422,1,0.28,0,0,0,0,1,1,0,0,0,1,0,0
U1252,341602523941202,03/35,477,0,0.93,1,0,0,1,0,1,0,0,1,0,0,0
U1253,4903265513276179,05/30,802,1,0.24,0,0,1,0,0,1,0,0,0,0,0,1
U1254,4598516021191589128,08/32,649,1,0.71,1,0,0,0,1,0,0,1,0,1,0,0
U1255,180047868623763,04/26,884,0,0.06,0,0,0,0,1,1,0,0,0,0,1,0
U1256,4408378191907499216,09/32,006,1,0.75,1,0,1,0,0,0,0,1,0,1,0,0
U1257,3569235348486472,12/25,213,0,0.18,0,1,0,0,0,1,0,0,0,0,1,0
U1258,3554622021237206,05/31,0330,0,0.26,0,0,0,1,0,1,0,0,1,0,0,0
U1259,501808863465,01/33,919,1,0.9,1,0,0,0,1,1,0,0,0,0,0,1
U1260,501888991145,04/27,009,0,0.26,0,0,0,1,0,0,1,0,0,0,0,1
U1261,2299232737989793,01/26,085,1,0.04,0,0,0,0,1,0,1,0,0,0,1,0
U1262,4867463000998433617,12/26,371,0,0.97,1,0,1,0,0,1,0,0,0,0,1,0
U1263,2615198545829421,08/25,401,1,0.86,1,0,0,1,0,1,0,0,0,0,0,1
U1264,345346607569994,07/29,946,0,0.8,1,1,0,0,0,0,0,1,0,1,0,0
U1265,6520108240281823,08/27,387,1,0.29,0,0,1,0,0,1,0,0,0,1,0,0
U1266,3502620858174529,04/33,536,1,0.09,0,1,0,0,0,1,0,0,0,0,0,1
U1267,4357004129182851819,06/32,255,1,0.94,1,0,0,1,0,0,1,0,0,1,0,0
U1268,3546100792304662,09/25,128,0,0.14,0,0,0,1,0,1,0,0,0,0,1,0
U1269,4710123296154,10/26,048,0,0.98,1,0,0,0,1,1,0,0,0,0,0,1
U1270,3507665344604220,10/32,346,0,0.73,1,1,0,0,0,1,0,0,0,0,0,1
U1271,502091530571,10/28,472,1,0.97,1,1,0,0,0,1,0,0,1,0,0,0
U1272,4586176822512726703,12/33,665,1,0.02,0,0,0,0,1,1,0,0,1,0,0,0
U1273,3522419768784949,05/33,129,0,0.87,1,0,0,1,0,0,1,0,0,0,0,1
U1274,676335006182,06/30,974,0,0.89,1,0,0,0,1,1,0,0,1,0,0,0
U1275,4354340466821216,01/31,649,1,0.12,0,0,0,0,1,0,0,1,1,0,0,0
U1276,3525492064411191,09/33,881,1,0.9,1,1,0,0,0,0,1,0,0,0,1,0
U1277,213173063435943,10/33,218,0,0.73,1,1,0,0,0,0,0,1,1,0,0,0
U1278,180096806640512,01/27,212,0,0.97,1,0,1,0,0,0,0,1,0,0,1,0
U1279,373412301604985,07/32,372,1,0.13,0,0,0,0,1,1,0,0,0,1,0,0
U1280,2660032031978992,02/26,140,0,0.24,0,1,0,0,0,1,0,0,0,0,1,0
U1281,564713171978,09/34,016,1,0.85,1,0,0,1,0,0,1,0,0,1,0,0
U1282,4908419478550111,10/28,535,0,0.14,0,0,0,1,0,0,1,0,0,0,1,0
U1283,213110728878075,08/27,903,0,0.86,1,0,1,0,0,1,0,0,0,1,0,0
U1284,30161608819722,07/27,996,0,0.83,1,0,1,0,0,1,0,0,0,1,0,0
U1285,4718375307681024807,08/34,5780,0,0.1,0,0,0,0,1,0,0,1,0,0,0,1
U1286,503844323629,01/28,690,1,0.26,0,0,0,1,0,0,0,1,0,0,1,0
U1287,6585746706751698,04/27,952,1,0.8,1,1,0,0,0,0,1,0,1,0,0,0
U1288,2270164261070331,06/31,842,1,0.07,0,1,0,0,0,0,0,1,0,1,0,0
U1289,4198392484813004165,07/26,530,0,0.14,0,0,1,0,0,1,0,0,0,0,0,1
U1290,4516758646339533,07/30,110,1,0.94,1,0,0,0,1,1,0,0,0,0,0,1
U1291,341476427896154,05/33,855,0,0.25,0,1,0,0,0,0,1,0,1,0,0,0
U1292,3528177512395974,12/33,554,0,0.11,0,1,0,0,0,1,0,0,0,0,1,0
U1293,4097236024465466,03/33,205,1,0.06,0,0,0,1,0,1,0,0,1,0,0,0
U1294,2410730871564789,03/29,031,0,0.76,1,0,1,0,0,1,0,0,0,0,1,0
U1295,30543802741481,10/30,726,0,0.8,1,0,1,0,0,1,0,0,0,1,0,0
U1296,503892546865,10/27,288,0,0.05,0,0,0,1,0,1,0,0,1,0,0,0
U1297,4766420763271353861,05/33,259,0,0.81,1,1,0,0,0,0,1,0,0,1,0,0
U1298,4868790604886936,04/28,553,1,0.84,1,0,0,1,0,0,1,0,0,1,0,0
U1299,4508927396159764059,07/28,567,1,0.26,0,1,0,0,0,1,0,0,0,1,0,0
U1300,060478977550,08/29,619,0,0.24,0,0,1,0,0,0,0,1,0,0,0,1
U1301,3538422736273203,04/28,271,1,0.8,1,0,0,0,1,0,0,1,0,1,0,0
U1302,5375769171620426,07/34,1448,0,0.23,0,0,1,0,0,0,0,1,0,0,1,0
U1303,6011052169039224,10/25,698,0,0.8,1,1,0,0,0,0,0,1,0,0,1,0
U1304,502042647102,06/32,017,0,0.96,1,0,0,0,1,1,0,0,1,0,0,0
U1305,30031637050047,03/35,326,1,0.94,1,1,0,0,0,1,0,0,0,0,0,1
U1306,30244693172940,11/32,380,1,0.85,1,0,0,0,1,1,0,0,0,0,1,0
U1307,213190654025990,08/34,1939,1,0.86,1,0,0,0,1,0,0,1,0,0,0,1
U1308,4727281291637,03/31,049,1,0.08,0,0,0,0,1,0,0,1,1,0,0,0
U1309,6011266765272845,05/31,974,0,0.07,0,0,1,0,0,0,1,0,0,1,0,0
U1310,3507088640675606,03/28,801,1,0.77,1,0,0,0,1,0,1,0,0,1,0,0
U1311,3590221543904488,01/35,932,1,0.78,1,1,0,0,0,1,0,0,1,0,0,0
U1312,4333202351025558,04/26,935,1,0.13,0,0,0,1,0,1,0,0,1,0,0,0
U1313,4036988843933324369,01/28,620,1,0.85,1,0,0,1,0,0,1,0,0,0,0,1
U1314,213159831244121,03/35,759,1,0.13,0,0,0,1,0,0,1,0,0,0,1,0
U1315,6599920123763172,02/33,954,1,0.81,1,0,1,0,0,0,1,0,0,1,0,0
U1316,4062941937591925,05/28,713,1,0.19,0,0,0,1,0,1,0,0,0,0,1,0
U1317,2553626475286463,01/27,096,0,0.24,0,0,1,0,0,1,0,0,1,0,0,0
U1318,2430099284524038,02/28,115,0,0.11,0,0,1,0,0,0,1,0,0,1,0,0
U1319,3555051432191431,02/26,779,1,0.78,1,0,0,1,0,1,0,0,0,1,0,0
U1320,30247925422181,07/34,458,1,0.0,0,0,0,1,0,0,1,0,0,0,1,0
U1321,2712048770676934,11/28,299,1,0.98,1,1,0,0,0,0,1,0,0,1,0,0
U1322,180051590257841,09/32,085,1,0.07,0,0,1,0,0,0,1,0,0,1,0,0
U1323,4883825672620840,01/32,292,1,0.22,0,0,0,0,1,0,1,0,1,0,0,0
U1324,373551962822251,06/25,825,1,0.25,0,0,0,0,1,0,0,1,0,0,0,1
U1325,3524728639420121,01/28,414,0,0.13,0,1,0,0,0,0,1,0,0,1,0,0
U1326,3590096627026600,10/29,0956,0,0.09,0,1,0,0,0,0,1,0,0,0,1,0
U1327,4174003910196,01/29,538,1,0.77,1,0,0,0,1,0,0,1,0,0,0,1
U1328,3522471193600604,04/34,770,1,0.1,0,1,0,0,0,0,0,1,1,0,0,0
U1329,374616076264382,04/31,095,0,0.75,1,0,0,1,0,0,0,1,0,0,0,1
U1330,4234617623138,09/28,109,1,0.76,1,0,0,0,1,1,0,0,0,0,0,1
U1331,4164231654413727764,03/34,7606,0,0.14,0,0,0,1,0,0,0,1,0,0,0,1
U1332,3549429046175512,01/34,701,1,0.03,0,1,0,0,0,0,0,1,0,1,0,0
U1333,30324202483747,11/29,172,0,0.25,0,0,0,0,1,1,0,0,0,1,0,0
U1334,4565386947905,02/28,4853,0,0.02,0,0,0,0,1,0,1,0,0,1,0,0
U1335,6011689047238641,05/26,009,0,0.79,1,1,0,0,0,0,1,0,1,0,0,0
U1336,348557421643594,07/25,937,1,0.16,0,0,1,0,0,0,1,0,0,0,0,1
U1337,213146047614379,11/33,443,1,0.05,0,1,0,0,0,1,0,0,0,0,0,1
U1338,30066187564674,07/27,636,1,0.92,1,0,0,0,1,1,0,0,0,1,0,0
U1339,213154185899000,11/27,729,0,0.79,1,0,0,0,1,1,0,0,0,0,1,0
U1340,5184507860435669,11/25,0337,0,0.15,0,0,0,0,1,0,1,0,0,1,0,0
U1341,4983306773067182226,06/32,794,0,0.3,0,0,0,0,1,1,0,0,0,0,0,1
U1342,2720087886538596,02/26,739,0,0.16,0,0,0,0,1,0,1,0,0,0,0,1
U1343,6011428987605505,06/30,221,0,0.22,0,0,0,1,0,0,0,1,0,0,0,1
U1344,3504861867066326,05/26,629,1,0.91,1,0,0,1,0,0,1,0,0,1,0,0
U1345,4739928919827180,12/27,533,1,0.07,0,0,0,0,1,0,1,0,0,0,0,1
U1346,30170864942698,04/30,039,0,0.21,0,1,0,0,0,0,1,0,1,0,0,0
U1347,213113549014599,06/32,069,0,0.97,1,0,1,0,0,0,1,0,0,0,1,0
U1348,4958730549824387,01/34,430,0,0.91,1,0,1,0,0,0,1,0,0,0,0,1
U1349,3517816780664313,02/31,890,0,0.3,0,1,0,0,0,1,0,0,0,0,1,0
U1350,2294928150370172,03/26,264,1,0.14,0,0,0,1,0,1,0,0,1,0,0,0
U1351,675903088085,06/26,262,1,0.71,1,0,0,0,1,0,1,0,0,0,1,0
U1352,213196824485006,01/33,889,1,0.26,0,0,0,0,1,1,0,0,1,0,0,0
U1353,347411680691962,03/27,766,1,0.73,1,0,1,0,0,0,1,0,0,0,0,1
U1354,4808203917026342,01/30,359,1,0.84,1,1,0,0,0,0,0,1,0,1,0,0
U1355,6011458701204244,01/28,536,1,0.74,1,0,0,1,0,1,0,0,0,1,0,0
U1356,3591237530284972,03/32,039,0,0.18,0,0,1,0,0,0,1,0,1,0,0,0
U1357,6502436524055361,08/29,187,1,0.75,1,1,0,0,0,0,0,1,0,0,1,0
U1358,370364882159777,07/29,546,0,0.83,1,0,1,0,0,1,0,0,1,0,0,0
U1359,6011323606679983,03/32,912,0,0.13,0,1,0,0,0,0,0,1,1,0,0,0
U1360,379722042986226,04/32,920,1,0.91,1,0,0,0,1,1,0,0,1,0,0,0
U1361,6561799623569998,12/27,983,0,0.93,1,0,1,0,0,1,0,0,0,0,1,0
U1362,4876887779253,09/32,413,0,0.76,1,1,0,0,0,0,1,0,1,0,0,0
U1363,4084931539839122604,10/25,144,0,0.1,0,0,1,0,0,0,0,1,1,0,0,0
U1364,676376291438,11/25,913,0,0.99,1,1,0,0,0,0,0,1,0,1,0,0
U1365,4038975287209986561,05/30,240,0,0.01,0,1,0,0,0,0,1,0,0,0,1,0
U1366,340823530976699,01/27,489,0,0.89,1,0,0,0,1,0,1,0,1,0,0,0
U1367,6011980568201757,06/29,079,0,0.76,1,0,0,1,0,0,1,0,0,1,0,0
U1368,6518695724043475,09/29,253,0,0.82,1,0,0,1,0,1,0,0,0,0,0,1
U1369,2237956100777329,07/26,503,0,0.14,0,1,0,0,0,0,0,1,0,0,1,0
U1370,6011920259991936,01/34,337,1,0.71,1,0,1,0,0,0,1,0,0,0,1,0
U1371,564244474891,04/25,760,1,0.29,0,1,0,0,0,0,0,1,0,1,0,0
U1372,36235107651911,04/33,085,1,0.29,0,0,0,1,0,0,0,1,0,0,0,1
U1373,2532895145634099,07/26,580,0,0.1,0,0,0,1,0,0,0,1,0,0,0,1
U1374,378115744965393,04/27,077,0,0.8,1,0,0,0,1,0,1,0,0,1,0,0
U1375,501840930454,08/30,840,0,0.07,0,1,0,0,0,0,1,0,0,1,0,0
U1376,4218039662030,01/34,8864,1,0.93,1,1,0,0,0,1,0,0,0,1,0,0
U1377,4788026529516465,10/28,356,1,0.15,0,0,1,0,0,1,0,0,0,0,0,1
U1378,4039744088067087,10/34,092,0,0.19,0,0,1,0,0,0,0,1,0,0,0,1
U1379,676319918436,08/26,326,1,0.74,1,0,0,1,0,0,0,1,1,0,0,0
U1380,6011158485805261,05/29,119,1,0.89,1,0,0,1,0,1,0,0,0,1,0,0
U1381,4047220539707746,06/31,447,1,0.8,1,0,1,0,0,0,0,1,1,0,0,0
U1382,3582317146199532,02/35,676,0,0.24,0,0,1,0,0,0,0,1,0,0,0,1
U1383,6011623596053028,11/31,840,1,0.06,0,1,0,0,0,1,0,0,0,0,0,1
U1384,4787036860506307,01/32,360,0,0.99,1,1,0,0,0,0,0,1,0,1,0,0
U1385,342816409891039,04/35,912,0,0.74,1,0,1,0,0,0,0,1,0,1,0,0
U1386,639030252097,10/29,2375,0,0.15,0,0,0,0,1,0,0,1,0,0,0,1
U1387,3595319260098602,07/27,574,1,0.05,0,0,1,0,0,1,0,0,0,0,0,1
U1388,4449205489445383,11/26,808,0,0.18,0,0,0,1,0,0,1,0,0,0,0,1
U1389,2709655834456627,02/28,521,0,0.78,1,0,0,0,1,1,0,0,0,0,1,0
U1390,38056603616242,07/34,070,1,0.81,1,0,0,0,1,0,1,0,0,0,0,1
U1391,4266023515850153019,10/32,167,1,0.23,0,0,0,0,1,1,0,0,0,0,0,1
U1392,2276058790522446,07/26,395,1,0.96,1,0,0,1,0,0,0,1,0,1,0,0
U1393,4940645315790571919,03/34,986,0,0.78,1,0,0,0,1,0,1,0,0,0,0,1
U1394,6569365618335977,10/29,876,1,0.81,1,0,0,0,1,1,0,0,0,0,1,0
U1395,213157023771844,06/29,192,0,0.21,0,0,1,0,0,1,0,0,0,1,0,0
U1396,4956733329732392,03/32,402,0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
U1397,213153267699247,02/28,739,1,0.98,1,0,0,1,0,0,1,0,0,0,0,1
U1398,3538520232091407,05/26,933,1,0.19,0,1,0,0,0,0,1,0,1,0,0,0
U1399,4423471998290757,10/30,545,0,0.82,1,0,1,0,0,1,0,0,0,0,0,1
U1400,4075699913831005,12/31,332,1,0.93,1,0,0,1,0,0,0,1,0,0,0,1
U1401,4227777331680662,05/30,707,1,0.91,1,0,0,0,1,0,1,0,0,1,0,0
U1402,568503605954,03/28,842,0,0.84,1,0,0,1,0,0,0,1,1,0,0,0
U1403,4107402740675824,07/32,625,0,0.78,1,0,0,0,1,0,0,1,0,1,0,0
U1404,3562003638564615,02/30,745,1,0.07,0,0,1,0,0,1,0,0,1,0,0,0
U1405,3593183997984910,09/29,860,0,0.19,0,0,0,0,1,0,1,0,1,0,0,0
U1406,3550493266432231,09/29,121,0,0.96,1,0,1,0,0,0,1,0,0,0,1,0
U1407,4159485340012768,01/28,398,1,0.85,1,0,0,0,1,0,0,1,0,0,1,0
U1408,3574225678718886,09/27,378,1,0.93,1,1,0,0,0,1,0,0,0,0,1,0
U1409,4058416806134954,02/32,799,0,0.78,1,0,1,0,0,0,0,1,0,0,0,1
U1410,180060586794964,07/28,830,1,0.7,1,0,1,0,0,0,1,0,1,0,0,0
U1411,3523610809261660,07/27,165,0,0.72,1,0,0,0,1,0,0,1,0,0,0,1
U1412,377864578655577,04/31,247,1,0.92,1,0,1,0,0,1,0,0,0,0,1,0
U1413,6500068758682404,05/31,665,0,0.21,0,0,1,0,0,0,1,0,0,1,0,0
U1414,4122444189974023387,03/32,608,0,0.84,1,0,1,0,0,1,0,0,0,1,0,0
U1415,4701703630946,11/29,386,0,0.92,1,0,1,0,0,0,1,0,0,0,0,1
U1416,503805089839,10/25,413,1,0.89,1,1,0,0,0,0,0,1,0,1,0,0
U1417,4961979797245284135,06/31,948,0,0.79,1,0,0,0,1,1,0,0,0,0,1,0
U1418,575073567480,07/25,573,0,0.8,1,0,1,0,0,0,1,0,0,0,0,1
U1419,3505980260294423,01/26,158,0,0.7,1,0,0,1,0,1,0,0,1,0,0,0
U1420,3558490734203196,10/32,774,0,0.76,1,1,0,0,0,0,1,0,0,0,1,0
U1421,180075951418643,03/34,230,1,0.14,0,0,0,1,0,0,0,1,0,0,0,1
U1422,213195868419624,06/29,326,1,0.11,0,0,0,1,0,0,1,0,0,1,0,0
U1423,060458694274,06/32,483,1,0.2,0,0,0,0,1,0,0,1,1,0,0,0
U1424,2430662931518172,07/34,242,1,0.96,1,1,0,0,0,1,0,0,0,0,0,1
U1425,6559469890623274,10/27,717,1,0.22,0,0,1,0,0,1,0,0,1,0,0,0
U1426,3522379006548706,09/34,779,1,0.99,1,0,1,0,0,0,1,0,0,0,0,1
U1427,371767553981882,12/25,378,1,0.85,1,0,1,0,0,1,0,0,0,0,1,0
U1428,2289157908945898,12/31,683,0,0.19,0,1,0,0,0,0,0,1,0,0,1,0
U1429,180088763802078,01/32,239,1,0.07,0,0,0,0,1,0,1,0,1,0,0,0
U1430,6011219051881290,06/34,618,1,0.13,0,0,0,0,1,0,0,1,1,0,0,0
U1431,4706690107923721,09/34,689,1,0.79,1,0,1,0,0,0,0,1,0,1,0,0
U1432,4486497035060,08/33,7896,0,0.04,0,1,0,0,0,0,1,0,0,0,0,1
U1433,213135570773124,01/29,555,0,0.27,0,1,0,0,0,0,1,0,0,1,0,0
U1434,4570521879938444,10/29,458,0,0.76,1,1,0,0,0,1,0,0,0,0,0,1
U1435,213111414701233,10/30,368,0,0.75,1,0,0,1,0,0,1,0,0,0,1,0
U1436,30156891097796,11/32,023,0,0.92,1,0,0,0,1,0,0,1,1,0,0,0
U1437,4456844679403669,05/30,163,0,0.28,0,0,0,0,1,1,0,0,0,0,1,0
U1438,4737831597572924,10/32,186,0,0.98,1,1,0,0,0,0,0,1,0,0,1,0
U1439,213102915854233,02/29,416,1,0.27,0,0,0,0,1,0,0,1,0,0,0,1
U1440,3518548396607340,04/30,746,0,0.07,0,1,0,0,0,0,1,0,1,0,0,0
U1441,4595841749161709,01/31,221,0,0.73,1,0,1,0,0,0,0,1,1,0,0,0
U1442,213169814134470,11/31,094,1,0.74,1,0,0,1,0,0,1,0,1,0,0,0
U1443,213177402928641,05/29,026,1,0.02,0,0,1,0,0,0,1,0,0,0,0,1
U1444,4099621836677192,09/31,661,1,0.23,0,0,1,0,0,0,0,1,0,1,0,0
U1445,503856342020,06/27,349,0,0.82,1,0,0,0,1,0,1,0,0,1,0,0
U1446,3513768367590177,12/32,152,1,0.95,1,0,0,0,1,0,0,1,0,0,0,1
U1447,4461440923351748,01/32,6426,0,0.18,0,0,1,0,0,0,0,1,1,0,0,0
U1448,502086372633,06/26,956,1,0.09,0,1,0,0,0,0,1,0,0,0,0,1
U1449,3559227764149009,12/28,502,0,0.15,0,0,0,0,1,1,0,0,0,0,1,0
U1450,3551344486722886,03/29,047,0,0.95,1,0,1,0,0,0,0,1,0,1,0,0
U1451,4145461574930,10/27,1149,0,0.98,1,0,1,0,0,0,1,0,0,0,0,1
U1452,38953120409541,06/29,766,1,1.0,1,0,1,0,0,1,0,0,0,0,0,1
U1453,2630858001873145,10/28,151,1,0.83,1,0,0,0,1,0,1,0,0,0,0,1
U1454,2253678621078180,01/33,096,1,0.72,1,0,0,1,0,0,1,0,0,1,0,0
U1455,4642570680269337,07/26,4230,1,0.03,0,0,0,1,0,0,0,1,1,0,0,0
U1456,6011023028655054,08/27,411,1,0.14,0,0,1,0,0,0,0,1,0,1,0,0
U1457,4066701514599201661,07/29,822,1,0.21,0,0,0,1,0,1,0,0,0,1,0,0
U1458,4400539222056207,12/26,901,0,0.24,0,0,1,0,0,0,0,1,1,0,0,0
U1459,2234843391332522,02/34,132,1,0.92,1,1,0,0,0,0,0,1,0,1,0,0
U1460,4564523428648,05/30,760,1,0.99,1,0,0,0,1,0,0,1,0,1,0,0
U1461,4986634209536776,06/29,985,0,0.03,0,0,0,0,1,1,0,0,1,0,0,0
U1462,4356152665591476,12/31,538,0,0.99,1,0,0,1,0,0,0,1,0,0,0,1
U1463,676266414751,01/29,695,0,0.19,0,0,0,0,1,1,0,0,1,0,0,0
U1464,4746653538962983,01/31,324,0,0.07,0,0,0,0,1,0,1,0,0,1,0,0
U1465,4792415712767,08/28,835,1,0.23,0,1,0,0,0,0,1,0,0,0,0,1
U1466,4468586390616824977,04/29,981,1,0.19,0,0,0,0,1,0,1,0,1,0,0,0
U1467,6011538116837108,06/29,737,0,0.03,0,1,0,0,0,0,1,0,0,1,0,0
U1468,4072014896780828,11/31,493,0,0.18,0,0,0,0,1,0,1,0,1,0,0,0
U1469,5514639476254290,02/28,456,0,0.82,1,0,0,0,1,0,1,0,0,1,0,0
U1470,4917299403692,10/29,112,0,0.1,0,0,1,0,0,0,1,0,1,0,0,0
U1471,4649719670683352,01/29,101,1,0.17,0,0,0,0,1,1,0,0,1,0,0,0
U1472,6011259016399491,11/25,333,0,0.29,0,1,0,0,0,1,0,0,0,1,0,0
U1473,4376734814098410167,09/33,301,0,0.17,0,0,0,1,0,1,0,0,1,0,0,0
U1474,4160499100420288668,04/27,801,0,0.87,1,0,1,0,0,1,0,0,0,0,1,0
U1475,3534213485484206,11/28,3160,0,0.73,1,1,0,0,0,0,0,1,0,0,1,0
U1476,3591791386015716,10/26,132,1,0.99,1,0,1,0,0,0,1,0,1,0,0,0
U1477,3594024702881414,04/27,874,0,0.09,0,0,0,1,0,0,0,1,0,0,0,1
U1478,347193678576468,06/28,138,0,0.17,0,0,0,1,0,0,0,1,0,0,1,0
U1479,5274916194232158,02/30,131,0,0.21,0,1,0,0,0,1,0,0,1,0,0,0
U1480,345069626168453,01/31,527,0,0.04,0,0,1,0,0,1,0,0,0,1,0,0
